Cod_setor,V062,V063,V064,V065,V066,V067,V068,V069,V070,V071,V072,V073,V074,V075,V076,V077,V078,V079,V080,V081,V082,V083,V084,V085,V086,V087,V088,V089,V090,V091,V092,V093,V094,V095,V096,V097,V098,V099,resp_homem,resp_mulher,prop_res_mulher,prop_res_homem
250320905000063,32,42,44,16,5,4,13,6,0,0,1,0,0,26,20,7,3,0,0,25,31,20,15,9,5,11,21,9,4,2,0,0,4,3,4,1,0,0,219,164,0.4281984334203655,0.5718015665796344
250320905000064,34,43,37,12,5,5,23,4,0,0,0,0,0,30,19,11,2,0,0,6,13,5,0,1,0,11,1,1,1,0,0,0,5,4,1,0,0,0,225,49,0.17883211678832117,0.8211678832116789
250320905000065,13,30,17,11,4,2,8,3,1,0,0,0,0,10,11,7,1,0,1,15,19,15,7,1,2,12,11,3,3,0,0,0,4,4,0,0,0,0,119,96,0.44651162790697674,0.5534883720930233
250320905000066,40,37,47,14,9,6,8,2,0,0,0,0,0,38,20,5,3,0,0,21,15,18,12,6,3,5,16,6,3,1,0,0,5,1,0,0,0,0,229,112,0.3284457478005865,0.6715542521994134
250320905000067,41,63,74,34,16,9,20,0,0,0,0,0,0,41,27,16,5,0,1,28,27,21,10,8,1,10,20,15,7,1,1,0,8,2,0,0,0,0,347,159,0.3142292490118577,0.6857707509881423
250320905000068,22,31,42,16,8,7,17,4,2,0,0,0,0,18,14,7,2,2,0,18,33,31,30,7,5,9,17,18,8,1,0,0,1,2,1,0,0,0,192,181,0.48525469168900803,0.514745308310992
250320905000069,29,60,43,31,18,14,20,3,2,0,0,0,0,26,29,10,1,3,0,34,37,37,18,6,8,21,21,12,5,1,0,0,13,4,2,2,0,0,289,221,0.43333333333333335,0.5666666666666667
250320905000070,50,82,83,32,15,18,27,3,1,0,0,0,0,47,35,18,2,0,0,57,62,39,18,7,10,23,37,23,5,2,0,0,20,11,2,0,0,0,413,316,0.4334705075445816,0.5665294924554184
250320905000071,23,14,15,18,4,2,8,3,0,0,0,0,0,20,7,7,1,1,0,7,8,7,3,2,0,9,3,1,0,1,1,0,4,0,0,0,0,0,123,46,0.27218934911242604,0.727810650887574
250320905000072,23,12,17,13,2,1,5,0,0,0,0,0,0,23,7,4,3,0,0,11,9,3,3,0,2,3,9,3,0,0,0,0,2,1,1,0,0,0,110,47,0.29936305732484075,0.7006369426751592
250320905000073,43,21,30,15,5,2,15,3,0,0,0,0,0,40,11,11,1,0,0,20,14,6,3,0,1,21,11,5,1,0,0,0,9,2,0,1,0,0,197,94,0.3230240549828179,0.6769759450171822
250320905000074,23,16,35,11,4,0,8,0,0,0,0,0,0,23,11,7,2,1,0,18,7,10,1,1,0,6,9,2,3,0,0,0,9,1,0,0,0,0,141,67,0.32211538461538464,0.6778846153846154
250320905000075,29,30,33,10,4,3,13,0,0,1,0,0,0,29,10,7,0,1,0,14,11,6,0,0,1,20,6,0,0,0,0,0,8,4,0,0,0,0,170,70,0.2916666666666667,0.7083333333333334
250320905000076,31,30,30,19,0,1,10,4,0,0,0,0,0,27,12,6,6,0,0,12,9,10,1,2,0,14,6,2,1,0,0,0,6,4,0,0,0,0,176,67,0.2757201646090535,0.7242798353909465
250320905000077,12,17,18,6,4,0,11,1,1,0,0,0,0,11,8,7,0,0,0,19,18,10,4,5,2,3,14,8,3,0,1,0,5,1,0,0,0,0,96,93,0.49206349206349204,0.5079365079365079
250320905000078,14,19,14,4,6,2,6,1,0,0,0,0,0,13,11,5,1,0,0,21,7,9,5,8,4,5,15,3,1,0,2,1,6,0,1,0,0,0,96,88,0.4782608695652174,0.5217391304347826
250320925000001,43,35,32,14,5,3,8,4,1,0,0,0,0,39,11,6,1,0,0,21,17,29,15,3,9,11,15,7,4,2,0,0,6,3,2,0,0,0,202,144,0.4161849710982659,0.5838150289017341
250320925000002,38,34,36,12,9,5,21,5,0,0,0,0,0,33,15,6,0,0,0,34,53,47,26,16,12,8,23,24,12,2,1,0,11,4,1,0,0,0,214,274,0.5614754098360656,0.4385245901639344
250320925000003,13,32,24,12,6,7,7,2,0,0,0,0,0,11,18,4,0,0,0,14,27,25,14,6,4,16,12,11,6,1,0,0,2,6,1,1,0,0,136,146,0.5177304964539007,0.48226950354609927
250320925000004,17,26,30,21,9,6,13,3,1,0,0,0,0,14,9,8,2,1,0,14,18,17,14,11,3,2,8,8,4,2,2,0,6,0,2,0,0,0,160,111,0.4095940959409594,0.5904059040590406
250320925000005,23,39,41,22,5,4,11,1,1,0,0,0,0,22,20,13,1,0,0,22,36,16,17,5,4,16,15,12,2,1,0,0,7,4,1,0,0,0,203,158,0.4376731301939058,0.5623268698060941
250320925000006,22,39,32,18,8,4,17,3,1,0,0,0,0,19,26,9,3,1,0,49,43,29,21,11,7,8,36,16,5,5,1,0,13,1,0,0,0,0,202,245,0.5480984340044742,0.4519015659955257
250320925000007,44,71,46,29,12,11,17,3,1,0,0,0,0,41,36,10,5,0,2,22,26,19,11,3,5,8,17,9,3,2,0,0,5,5,4,0,0,0,328,139,0.29764453961456105,0.702355460385439
250320925000008,20,34,29,14,5,6,14,4,1,2,0,0,0,16,13,5,2,0,0,20,26,16,12,12,7,7,12,13,4,0,0,0,8,1,2,0,0,0,165,140,0.45901639344262296,0.5409836065573771
250320925000009,16,26,27,12,8,5,7,1,1,0,0,0,0,15,16,4,1,1,0,36,43,38,15,14,7,12,28,15,8,2,0,0,8,3,0,0,0,0,140,229,0.6205962059620597,0.3794037940379404
250330805000001,43,54,35,27,12,6,7,2,0,0,0,0,0,41,24,8,5,0,0,25,24,12,6,6,4,9,14,9,0,0,2,0,11,3,1,0,0,0,264,126,0.3230769230769231,0.676923076923077
250330805000002,51,60,68,29,14,11,16,0,0,1,0,0,0,51,30,18,3,0,0,26,22,7,4,4,3,22,17,13,1,0,1,0,9,1,0,0,0,0,352,130,0.2697095435684647,0.7302904564315352
250330805000003,14,26,24,6,5,7,10,1,0,0,0,0,0,13,13,8,0,0,0,8,8,4,4,4,3,6,5,2,0,0,1,0,3,3,0,0,0,0,127,51,0.28651685393258425,0.7134831460674157
250330805000005,19,20,18,15,7,9,3,2,0,0,0,0,0,17,7,1,0,0,0,7,12,8,3,3,1,5,3,4,3,0,1,0,4,1,1,0,0,0,118,56,0.3218390804597701,0.6781609195402298
250330805000006,13,26,31,18,5,13,6,2,1,0,0,0,0,11,13,5,5,0,0,2,3,2,1,0,2,3,1,2,0,0,0,0,1,0,0,0,0,0,149,17,0.10240963855421686,0.8975903614457831
250330805000007,43,43,40,25,9,8,9,1,1,0,1,0,0,42,20,10,2,1,0,16,18,9,1,5,7,17,11,6,0,0,0,0,5,3,0,0,0,0,255,98,0.2776203966005666,0.7223796033994334
250330805000008,47,56,48,36,22,17,8,3,1,0,0,0,0,44,29,7,4,0,1,18,21,10,10,5,5,13,14,12,3,0,0,0,4,0,0,1,1,0,323,117,0.26590909090909093,0.7340909090909091
250330805000009,27,30,26,19,3,10,11,1,0,1,0,0,0,26,15,7,1,0,0,14,8,8,4,1,2,7,10,4,2,0,0,0,4,1,0,0,0,0,177,65,0.26859504132231404,0.731404958677686
250330805000010,5,15,4,11,5,6,3,0,0,0,0,0,0,5,8,3,0,0,0,3,2,3,1,1,2,1,2,0,1,0,0,0,1,0,0,0,0,0,65,17,0.2073170731707317,0.7926829268292683
250330810000001,3,3,5,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,1,4,4,1,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,18,18,0.5,0.5
250330810000002,6,7,4,2,1,6,3,1,0,0,0,0,0,5,4,0,0,0,0,3,3,4,2,3,1,3,2,2,1,0,0,0,1,0,0,0,0,0,39,25,0.390625,0.609375
250330815000001,9,9,3,6,1,5,2,0,1,0,0,0,0,9,2,0,1,0,0,4,2,1,2,0,2,1,3,1,1,1,0,0,1,0,0,0,0,0,48,19,0.2835820895522388,0.7164179104477612
250330815000002,31,48,42,31,10,19,13,0,1,0,0,0,0,31,15,8,5,0,1,12,15,6,1,4,5,5,8,7,0,0,0,0,4,0,0,0,0,0,255,67,0.2080745341614907,0.7919254658385093
250330815000003,12,21,22,17,6,4,4,2,0,0,0,0,0,10,9,4,1,0,0,5,13,8,3,1,2,6,3,2,1,0,0,0,2,1,0,0,0,0,112,47,0.29559748427672955,0.7044025157232704
250330820000001,5,9,2,2,3,4,1,1,0,0,0,0,0,4,3,0,1,0,0,5,7,3,3,1,4,0,4,2,0,1,0,0,1,0,0,0,0,0,35,31,0.4696969696969697,0.5303030303030303
250330820000002,9,14,15,3,6,10,7,1,1,0,0,0,0,8,5,4,0,0,0,8,13,13,12,0,12,6,7,7,6,1,0,0,1,1,0,0,0,0,83,87,0.5117647058823529,0.48823529411764705
250330820000003,12,15,13,12,7,10,5,1,0,0,0,0,0,11,6,1,0,0,0,4,2,3,1,0,1,6,3,1,1,0,0,0,1,0,0,0,0,0,93,23,0.19827586206896552,0.8017241379310345
250340705000001,20,47,48,12,3,2,12,0,0,0,0,0,0,20,18,10,1,1,0,10,14,8,8,2,1,11,9,4,1,1,0,0,1,1,1,1,0,0,194,73,0.27340823970037453,0.7265917602996255
250340705000002,17,25,16,10,2,2,13,1,1,0,0,0,0,16,6,4,2,0,0,5,10,8,4,3,2,4,5,8,2,0,1,0,0,0,0,0,0,0,115,52,0.31137724550898205,0.688622754491018
250340705000003,10,28,31,14,5,8,11,2,0,0,0,0,0,8,10,11,2,0,1,9,11,7,6,1,2,3,8,3,1,0,0,0,1,0,2,0,0,0,141,54,0.27692307692307694,0.7230769230769231
250340705000004,33,54,52,16,10,11,15,4,0,0,0,0,0,29,25,12,1,0,0,9,9,9,2,1,4,4,6,4,1,0,0,0,3,1,0,0,0,0,262,53,0.16825396825396827,0.8317460317460318
250340705000005,7,3,4,2,0,2,5,0,0,0,0,0,0,7,2,0,0,0,0,2,0,4,2,1,3,1,1,0,1,0,0,0,1,0,1,0,0,0,32,17,0.3469387755102041,0.6530612244897959
250340705000006,37,53,54,19,5,7,13,0,0,0,0,0,0,37,27,11,2,0,0,20,33,20,17,7,2,14,9,19,5,1,0,0,11,4,1,0,0,0,265,163,0.3808411214953271,0.6191588785046729
250350605000001,25,33,27,16,8,4,3,1,1,0,0,0,0,24,12,1,0,0,0,22,11,12,8,1,2,16,14,2,2,1,0,0,8,4,1,0,0,0,155,104,0.4015444015444015,0.5984555984555985
250350605000002,34,25,36,20,4,4,9,0,1,0,0,0,0,34,15,3,4,0,0,19,21,17,7,3,4,11,15,8,3,0,0,0,4,2,2,0,0,0,189,116,0.380327868852459,0.6196721311475409
250350605000003,15,22,18,6,4,2,8,0,0,0,0,0,0,15,10,5,1,0,0,22,14,10,11,3,3,12,15,4,1,0,0,0,7,2,2,1,0,0,106,107,0.5023474178403756,0.49765258215962443
250350605000004,18,26,19,8,7,7,7,4,0,0,0,0,0,14,9,10,0,0,0,19,8,12,8,3,4,9,13,3,0,2,0,0,6,1,0,0,0,0,129,88,0.4055299539170507,0.5944700460829493
250350605000005,20,43,23,16,5,8,6,2,0,0,0,0,1,18,17,5,0,0,0,42,50,22,24,8,12,13,35,19,7,3,1,0,7,4,0,0,0,0,164,247,0.6009732360097324,0.39902676399026765
250350605000006,40,38,34,35,18,9,8,4,0,0,0,0,0,36,19,11,6,2,0,28,20,16,5,2,10,15,17,11,4,2,0,0,11,2,1,0,0,0,260,144,0.3564356435643564,0.6435643564356436
250350605000007,29,33,38,21,12,6,12,2,1,0,0,0,0,27,14,5,3,0,0,30,31,16,10,2,5,16,20,12,2,1,0,0,10,4,1,0,0,0,203,160,0.44077134986225897,0.559228650137741
250350605000008,27,31,32,21,7,13,10,0,1,0,0,0,0,27,13,5,3,0,1,13,14,7,14,4,3,5,8,6,2,2,0,0,5,2,0,0,0,0,191,85,0.3079710144927536,0.6920289855072463
250350605000009,21,19,16,13,10,18,4,1,0,0,0,0,0,20,10,4,3,1,2,12,9,6,6,5,3,8,8,3,1,2,0,0,4,3,0,0,0,0,142,70,0.330188679245283,0.6698113207547169
250350605000010,19,27,23,23,11,11,4,3,0,0,0,0,0,16,9,4,5,1,1,3,4,7,6,2,3,4,1,2,1,1,0,0,2,2,0,0,0,0,157,38,0.19487179487179487,0.8051282051282052
250350605000011,21,21,15,13,7,5,5,3,0,0,0,0,0,18,15,0,1,0,0,5,8,5,4,2,2,7,4,3,0,1,0,0,1,0,0,0,0,0,124,42,0.25301204819277107,0.7469879518072289
250350605000012,6,17,6,2,3,8,5,1,0,0,0,0,0,5,7,2,0,1,0,2,5,5,0,2,1,1,2,3,2,0,0,0,0,1,0,0,0,0,63,24,0.27586206896551724,0.7241379310344828
250350605000013,19,22,17,15,6,13,5,1,1,0,0,0,0,18,4,4,2,0,0,6,4,9,4,2,3,3,6,1,2,0,0,1,0,2,0,0,0,0,127,43,0.2529411764705882,0.7470588235294118
250350605000014,13,7,14,8,8,8,1,3,0,0,0,0,0,10,2,6,1,0,0,7,3,1,2,2,2,3,5,2,0,0,0,0,2,0,0,0,0,0,81,29,0.2636363636363636,0.7363636363636363
250350605000015,26,26,32,21,16,16,8,4,0,1,0,0,0,22,10,11,4,1,0,3,6,6,1,1,2,6,2,0,2,0,0,0,1,1,1,1,0,0,198,33,0.14285714285714285,0.8571428571428571
250350605000016,5,7,5,4,4,3,4,0,0,0,0,0,0,5,5,2,1,0,0,9,16,8,10,3,3,2,6,8,4,3,0,0,3,1,0,0,0,0,45,76,0.628099173553719,0.371900826446281
250350605000017,3,6,1,2,2,3,1,0,0,0,0,0,0,3,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0.10714285714285714,0.8928571428571429
250350605000018,39,66,31,25,18,30,10,6,0,0,0,0,0,33,29,5,3,0,0,16,11,18,6,1,5,10,12,0,2,1,0,0,4,3,1,0,0,0,295,90,0.23376623376623376,0.7662337662337663
250350605000019,72,64,54,30,18,13,18,1,1,0,0,0,0,71,24,9,0,1,0,45,40,26,13,5,4,23,37,20,6,0,1,0,8,1,1,0,0,0,376,230,0.3795379537953795,0.6204620462046204
250350605000020,2,4,4,3,1,2,1,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,22,8,0.26666666666666666,0.7333333333333333
250350605000021,17,16,12,12,4,3,5,0,0,0,0,0,0,17,6,4,2,0,0,10,11,7,6,6,4,3,10,9,1,0,0,0,0,1,0,0,0,0,98,68,0.40963855421686746,0.5903614457831325
250350605000022,8,15,10,4,1,1,4,2,1,0,0,0,0,6,10,2,1,0,0,30,42,35,20,5,12,13,18,24,7,3,0,0,12,2,1,0,0,0,65,224,0.7750865051903114,0.22491349480968859
250350605000023,17,33,12,23,9,10,5,2,1,0,0,0,0,15,13,1,1,1,0,15,33,18,17,7,13,11,10,13,8,1,0,0,5,5,1,0,0,0,143,157,0.5233333333333333,0.4766666666666667
250350605000024,11,5,12,9,4,4,7,0,0,0,0,0,0,11,3,3,2,0,0,33,38,38,17,6,8,26,31,13,8,2,0,0,2,1,1,0,0,0,71,224,0.7593220338983051,0.24067796610169492
250350605000025,14,23,17,13,9,10,8,2,2,0,0,0,0,12,9,3,2,1,0,14,20,21,17,6,1,15,9,9,4,1,1,0,5,2,3,0,0,0,125,128,0.5059288537549407,0.49407114624505927
250350605000026,22,29,39,23,7,15,7,1,0,0,0,0,0,21,13,11,6,0,0,19,14,19,7,7,4,12,12,5,2,0,1,0,7,2,0,0,0,0,194,111,0.3639344262295082,0.6360655737704918
250355505000001,21,35,21,5,7,8,9,2,1,0,0,0,0,19,22,6,0,0,0,28,20,35,11,1,6,13,17,7,9,2,0,0,11,3,0,0,1,0,156,164,0.5125,0.4875
250355505000002,24,34,32,18,7,9,14,1,1,0,0,0,0,23,17,8,3,1,0,24,28,24,11,6,8,19,13,9,2,0,0,1,11,3,2,0,0,0,192,161,0.45609065155807366,0.5439093484419264
250355505000003,13,17,14,21,7,9,18,2,1,0,0,0,0,11,5,0,0,0,0,28,32,22,21,15,13,14,26,16,5,2,0,0,2,2,2,0,0,0,118,200,0.6289308176100629,0.3710691823899371
250355505000004,3,9,6,4,2,6,8,0,0,1,0,0,0,3,3,0,0,0,0,5,7,3,3,1,6,3,2,3,0,0,0,0,3,1,0,0,0,0,45,37,0.45121951219512196,0.5487804878048781
250355505000005,1,6,5,4,5,2,1,0,0,0,0,0,0,1,5,1,0,0,0,3,2,6,0,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,31,22,0.41509433962264153,0.5849056603773585
250355505000006,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,4,0,2,1,3,1,1,0,0,0,1,0,0,0,0,0,5,19,0.7916666666666666,0.20833333333333334
250355505000007,4,8,8,5,4,6,7,1,0,0,0,0,0,3,5,3,0,0,0,8,16,15,9,11,16,5,6,13,2,1,0,0,2,0,0,0,0,0,54,104,0.6582278481012658,0.34177215189873417
250355505000008,12,16,17,18,13,12,19,0,0,0,0,0,0,12,8,7,2,1,0,20,21,12,18,5,6,8,11,6,1,1,0,0,9,4,0,1,0,0,137,123,0.47307692307692306,0.5269230769230769
250355505000009,21,19,17,10,7,9,37,2,0,0,0,0,0,19,8,3,1,1,0,47,72,43,38,18,20,28,34,34,10,2,0,0,13,5,0,1,0,0,154,365,0.7032755298651252,0.29672447013487474
250355505000010,4,13,11,7,4,7,7,0,0,0,0,0,0,4,7,3,1,0,1,3,6,10,6,1,4,8,2,2,1,0,0,0,1,1,0,0,0,0,69,45,0.39473684210526316,0.6052631578947368
250355505000011,15,10,8,11,10,23,12,1,0,0,0,0,0,14,2,1,0,0,0,10,9,19,11,12,10,5,8,2,4,0,0,0,2,1,2,0,0,0,107,95,0.47029702970297027,0.5297029702970297
250360505000001,24,30,31,13,7,7,19,3,0,1,0,0,0,21,15,6,0,0,0,28,28,29,20,6,5,26,23,9,6,3,0,0,5,2,2,0,0,0,177,192,0.5203252032520326,0.4796747967479675
250360505000002,30,40,33,34,7,9,14,2,1,0,0,0,0,28,19,5,2,1,0,19,9,10,5,1,2,13,9,5,4,1,0,0,10,1,1,0,0,0,225,90,0.2857142857142857,0.7142857142857143
250360505000003,21,34,20,10,6,8,16,2,1,0,0,0,0,19,15,3,1,0,0,39,71,50,26,14,9,9,37,32,8,4,2,0,2,3,0,0,0,0,156,306,0.6623376623376623,0.33766233766233766
250360505000004,25,23,16,8,5,5,15,3,0,0,0,0,0,22,9,7,3,1,0,28,47,33,20,7,7,17,21,25,5,2,0,0,7,5,0,0,0,0,142,224,0.6120218579234973,0.3879781420765027
250360505000005,31,42,24,12,12,3,10,1,0,0,0,0,0,30,25,4,2,0,0,25,32,29,10,8,4,12,18,15,5,1,0,0,7,3,1,0,0,0,196,170,0.4644808743169399,0.5355191256830601
250360505000006,13,15,20,13,6,7,5,3,0,0,0,0,0,10,8,5,1,0,0,3,3,1,0,2,2,0,2,2,0,0,0,0,1,0,0,0,0,0,106,16,0.13114754098360656,0.8688524590163934
250360505000007,12,19,17,8,5,5,6,4,0,0,0,0,0,8,7,3,1,1,0,5,4,5,3,1,4,2,5,1,1,0,0,0,0,0,1,0,0,0,96,32,0.25,0.75
250360505000008,26,13,22,8,8,2,9,1,0,3,0,0,0,25,7,3,1,0,0,11,16,14,2,1,3,2,10,9,5,0,0,0,1,0,0,0,0,0,128,74,0.36633663366336633,0.6336633663366337
250360505000009,10,24,25,11,7,3,11,1,1,1,0,0,0,9,10,4,1,0,0,6,5,9,4,3,2,3,4,4,0,1,0,0,2,0,0,0,0,0,118,43,0.2670807453416149,0.7329192546583851
250360505000010,20,26,16,13,5,6,5,5,0,0,0,0,0,15,13,4,2,0,0,4,8,2,5,2,0,2,1,2,0,0,0,0,3,0,0,0,0,0,130,29,0.18238993710691823,0.8176100628930818
250360505000011,38,37,40,10,4,6,12,3,1,0,0,0,0,35,13,14,0,1,0,12,15,8,2,2,3,9,7,8,0,0,0,0,5,3,1,0,0,0,214,75,0.25951557093425603,0.740484429065744
250370405000001,29,38,31,17,7,1,27,4,2,0,0,0,0,25,19,8,4,0,0,36,27,14,7,2,0,39,15,3,1,0,0,0,21,13,2,0,0,0,212,180,0.45918367346938777,0.5408163265306123
250370405000002,27,32,21,12,7,1,29,4,0,0,0,0,0,23,21,4,2,0,0,31,22,13,1,0,2,48,12,3,1,0,0,0,19,9,3,0,0,0,183,164,0.47262247838616717,0.5273775216138329
250370405000003,24,27,28,17,3,5,14,1,0,1,0,0,1,23,10,6,4,1,0,22,17,3,5,3,1,22,8,0,0,0,0,0,14,7,1,0,0,0,165,103,0.3843283582089552,0.6156716417910447
250370405000004,28,21,33,12,7,4,9,3,0,0,0,0,0,25,6,9,1,0,0,34,27,24,8,2,1,26,14,6,2,1,0,0,20,8,4,0,0,0,158,177,0.5283582089552239,0.4716417910447761
250370405000005,31,29,40,19,5,6,12,2,2,1,0,0,0,29,14,9,3,0,0,46,38,24,10,6,5,24,25,12,3,1,0,0,21,7,2,1,1,0,202,226,0.5280373831775701,0.4719626168224299
250370405000006,17,27,27,17,3,3,6,1,0,0,0,0,0,16,12,5,3,0,0,46,27,18,16,5,4,8,29,7,4,0,0,0,17,5,3,2,0,1,137,192,0.5835866261398176,0.41641337386018235
250370405000007,26,30,27,12,3,2,10,2,0,0,0,0,0,24,15,8,3,0,0,56,40,31,10,7,2,35,39,15,3,1,0,0,17,5,4,0,0,0,162,265,0.6206088992974239,0.3793911007025761
250370405000008,37,43,38,19,7,6,8,2,0,0,0,0,0,35,23,9,4,0,0,41,32,14,11,1,2,21,21,9,2,1,0,0,20,6,1,0,0,0,231,182,0.4406779661016949,0.559322033898305
250370405000009,31,43,47,27,5,5,16,4,2,0,0,0,0,27,16,9,4,1,0,25,24,13,13,8,2,24,9,6,1,1,0,0,16,5,0,0,0,1,237,148,0.38441558441558443,0.6155844155844156
250370405000010,13,36,41,11,5,4,12,0,2,0,0,0,0,13,20,8,0,0,0,18,24,16,2,4,2,16,8,6,0,0,0,0,10,8,3,1,0,0,165,118,0.4169611307420495,0.5830388692579506
250370405000011,21,33,34,19,5,7,13,3,0,0,0,0,0,18,19,10,1,1,1,21,14,13,6,3,1,11,11,6,1,0,0,0,10,3,2,0,0,0,185,102,0.3554006968641115,0.6445993031358885
250370405000012,38,47,51,31,8,12,15,0,0,1,0,0,0,38,16,11,4,1,0,19,21,16,8,6,5,8,12,6,5,0,1,0,7,6,0,0,0,0,273,120,0.3053435114503817,0.6946564885496184
250370405000013,29,40,54,23,3,2,8,2,0,0,0,0,0,27,20,16,3,0,0,23,15,13,7,2,0,10,12,0,2,0,0,0,11,3,0,0,0,0,227,98,0.30153846153846153,0.6984615384615385
250370405000014,32,48,53,36,11,2,9,5,1,0,0,0,0,27,31,16,6,0,0,37,38,25,11,1,2,28,13,13,1,1,0,0,24,5,2,1,0,0,277,202,0.42171189979123175,0.5782881002087683
250370405000015,42,48,32,19,7,3,10,4,0,0,0,0,0,38,21,7,1,1,0,33,29,16,12,4,0,23,23,12,1,1,0,0,10,5,1,0,0,0,233,170,0.4218362282878412,0.5781637717121588
250370405000016,47,87,84,34,13,14,27,1,2,0,0,0,0,46,39,18,7,1,0,18,37,15,13,6,5,13,10,8,4,0,0,0,8,5,1,1,0,0,420,144,0.2553191489361702,0.7446808510638298
250370405000017,28,39,36,15,9,6,12,1,2,0,0,0,0,27,16,8,2,0,0,29,19,15,9,1,1,19,18,6,1,0,0,0,11,6,0,0,0,0,201,135,0.4017857142857143,0.5982142857142857
250370405000018,23,33,31,18,3,4,10,1,0,0,0,0,0,22,20,10,1,0,1,34,27,21,11,3,7,9,25,14,1,2,0,0,9,4,1,2,0,1,177,171,0.49137931034482757,0.5086206896551724
250370405000019,24,35,41,11,4,4,2,0,0,0,0,0,0,24,16,12,0,0,0,13,24,13,8,4,2,15,5,12,4,1,0,0,8,1,1,1,0,0,173,112,0.3929824561403509,0.6070175438596491
250370405000020,16,20,28,10,4,2,6,0,1,0,0,0,0,16,8,6,0,0,0,21,18,11,11,3,2,6,17,8,4,0,0,0,4,4,0,0,0,0,117,109,0.4823008849557522,0.5176991150442478
250370405000021,33,48,57,23,8,17,18,2,1,0,0,0,0,31,19,12,3,0,0,41,39,33,15,10,11,22,30,16,7,1,0,1,11,5,0,1,0,0,272,243,0.47184466019417476,0.5281553398058253
250370405000022,38,53,45,20,6,5,15,0,0,0,0,0,0,38,24,7,4,0,0,33,28,18,15,4,8,24,19,7,3,0,0,1,14,7,1,0,0,0,255,182,0.41647597254004576,0.5835240274599542
250370405000023,31,35,34,13,10,4,17,2,0,0,0,0,0,29,19,6,1,1,0,16,29,15,13,4,5,8,11,8,3,2,0,0,5,6,0,0,0,0,202,125,0.382262996941896,0.617737003058104
250370405000024,13,16,10,5,5,6,20,4,1,0,0,0,0,9,5,3,1,1,0,36,44,34,18,15,9,17,31,21,5,1,2,0,5,2,0,0,0,1,99,241,0.7088235294117647,0.2911764705882353
250370405000025,29,30,36,13,5,2,9,4,1,0,0,0,0,25,13,8,2,0,0,33,25,21,6,1,1,22,15,8,5,1,0,0,18,6,3,0,0,0,177,165,0.4824561403508772,0.5175438596491229
250370405000026,27,31,28,16,4,7,20,2,0,0,0,0,0,25,13,7,1,0,0,29,33,15,12,8,6,20,19,12,1,1,0,0,10,8,0,0,0,0,181,174,0.49014084507042255,0.5098591549295775
250370405000027,22,48,39,22,12,10,9,0,1,0,0,0,0,22,26,5,4,0,0,26,24,18,12,10,8,10,15,9,7,3,0,1,11,4,0,1,0,0,220,159,0.41952506596306066,0.5804749340369393
250370405000028,38,39,38,21,6,5,10,1,0,0,0,0,0,37,19,9,1,0,0,33,25,15,7,4,4,12,15,8,0,0,0,0,18,6,2,0,0,0,224,149,0.39946380697050937,0.6005361930294906
250370405000029,43,58,70,20,12,6,11,4,0,0,0,0,0,39,29,22,4,0,0,28,25,11,5,5,0,31,16,9,1,1,1,0,12,7,2,1,0,0,318,155,0.3276955602536998,0.6723044397463002
250370405000030,54,75,63,28,10,7,12,5,1,0,0,0,0,49,36,12,5,0,1,37,30,29,19,11,3,25,19,5,2,2,1,0,18,6,3,3,0,0,358,213,0.37302977232924694,0.62697022767075306
250370405000031,36,33,52,19,4,4,5,3,0,0,0,0,0,33,13,10,0,0,0,21,16,17,6,4,3,13,13,6,5,1,0,0,8,5,1,0,0,0,212,119,0.3595166163141994,0.6404833836858006
250370405000032,17,36,45,27,7,9,7,1,0,0,0,0,0,16,18,10,0,0,0,25,30,14,7,5,7,9,16,6,3,1,0,0,9,7,1,0,0,0,193,140,0.42042042042042044,0.5795795795795796
250370405000033,32,29,22,11,4,3,15,5,0,0,0,0,0,27,10,2,2,0,0,41,59,60,34,19,13,10,34,24,13,6,2,0,7,5,2,0,0,0,162,329,0.670061099796334,0.329938900203666
250370405000034,31,69,47,21,13,7,15,3,1,0,0,0,0,28,25,7,4,2,0,38,23,21,8,4,4,11,27,6,5,1,0,0,11,6,1,0,0,0,273,166,0.37813211845102507,0.621867881548975
250370405000035,47,73,67,27,10,15,20,1,1,0,0,0,0,46,34,15,1,0,1,39,34,28,12,10,8,27,28,10,4,1,0,0,11,4,0,0,0,0,358,216,0.37630662020905925,0.6236933797909407
250370405000036,37,62,58,26,20,5,16,2,1,0,1,0,0,35,26,11,3,3,0,33,34,31,10,9,10,17,18,10,4,1,0,0,15,3,2,0,0,0,306,197,0.39165009940357853,0.6083499005964215
250370405000037,19,51,42,18,7,7,15,3,0,1,0,0,0,16,20,12,2,0,0,29,11,15,12,4,6,15,15,6,4,0,0,0,14,4,1,0,0,0,213,136,0.38968481375358166,0.6103151862464183
